schema_version,source_file,source_kind,sample_index,scenario_name,workload_class,sample_timestamp,desired_config,effective_config,override_mode,config_profile_name,config_custom_status,config_base_config,cfg_auto_idle_temp_c,cfg_auto_min_speed_pct,cfg_auto_max_speed_pct,cfg_auto_load_temp_c,cfg_auto_temp_source,cfg_auto_uses_gpu_temp,cfg_auto1_idle_temp_c,cfg_auto1_min_speed_pct,cfg_auto1_max_speed_pct,cfg_auto1_load_temp_c,cfg_auto1_temp_source,cfg_auto1_uses_gpu_temp,cfg_auto2_idle_temp_c,cfg_auto2_min_speed_pct,cfg_auto2_max_speed_pct,cfg_auto2_load_temp_c,cfg_auto2_temp_source,cfg_auto2_uses_gpu_temp,cfg_cpu_fan_start_pct,cfg_cpu_fan_stop_pct,cfg_cpu_fan_minimum_pct,cfg_cpu_fan_enabled,cfg_system_fan2_start_pct,cfg_system_fan2_stop_pct,cfg_system_fan2_minimum_pct,cfg_system_fan2_enabled,cfg_system_fan3_start_pct,cfg_system_fan3_stop_pct,cfg_system_fan3_minimum_pct,cfg_system_fan3_enabled,cfg_system_fan4_start_pct,cfg_system_fan4_stop_pct,cfg_system_fan4_minimum_pct,cfg_system_fan4_enabled,cpu_package_c,core_average_c,min_distance_to_tjmax_c,cpu_total_load_pct,cpu_core_max_load_pct,cpu_clock_avg_mhz,pcore_clock_avg_mhz,ecore_clock_avg_mhz,cpu_package_power_w,system_temp_c,vrm_mos_temp_c,pch_temp_c,gpu_temp_c,gpu_3d_util_pct,cpu_fan_rpm,system_fan2_rpm,system_fan3_rpm,system_fan4_rpm,gpu_fan1_rpm,gpu_fan2_rpm,total_case_fan_rpm,total_tracked_fan_rpm,cpu_soft_margin_c,gpu_soft_margin_c,tjmax_soft_margin_c,case_fan_share,gpu_assist_share,fan_per_cpu_w,safety_label,thermal_score,source_sample_count,sample_progress_pct,elapsed_seconds,delta_seconds,cpu_package_delta_1,gpu_temp_delta_1,total_tracked_fan_rpm_delta_1,cpu_total_load_delta_1,rolling_cpu_package_avg_3,rolling_cpu_package_max_3,rolling_gpu_temp_avg_3,rolling_gpu_temp_max_3,rolling_total_tracked_fan_rpm_avg_3,rolling_total_tracked_fan_rpm_max_3,rolling_cpu_total_load_avg_3,rolling_cpu_total_load_max_3,noise_efficiency_score,target_score
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_10000.json,wrapped-samples,14,Front-WebGL-Aquarium-10000,gpu-biased,2026-04-29 09:50:04,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,59.0,56.142857,38.0,34.92,87.3,4343.2,5075.4,3794.1,61.92469,43.0,48.0,53.0,37.0,13.9,905.0,715.0,0.0,0.0,1172.0,1171.0,715.0,1620.0,26.0,41.0,23.0,0.441358,0.0,26.160809,safe,100.0,16,0.933333,80,6,-2.0,0.0,-15.0,8.98,58.666667,61.0,37.0,37.0,1617.666667,1635.0,29.093333,34.92,77.786,92.225
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_10000.json,wrapped-samples,15,Front-WebGL-Aquarium-10000,gpu-biased,2026-04-29 09:50:09,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,65.0,60.642857,33.0,35.63,85.45,4343.2,5075.4,3794.1,88.11926,43.0,48.0,53.0,38.0,16.3,939.0,782.0,0.0,0.0,1169.0,1167.0,782.0,1721.0,20.0,40.0,18.0,0.454387,0.0,19.53035,safe,100.0,16,1.0,85,5,6.0,1.0,101.0,0.71,61.666667,65.0,37.333333,38.0,1658.666667,1721.0,32.163333,35.63,73.983,90.894
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_30000.json,wrapped-samples,0,Front-WebGL-Aquarium-30000,gpu-biased,2026-04-29 09:51:20,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,71.0,57.714287,23.0,25.54,,4343.2,5075.4,3794.1,98.87265,43.0,49.5,52.0,38.0,18.4,1384.0,1420.0,0.0,0.0,1169.0,1171.0,1420.0,2804.0,14.0,40.0,8.0,0.506419,0.0,28.359713,safe,100.0,15,0.0,0,,,,,,71.0,71.0,38.0,38.0,2804.0,2804.0,25.54,25.54,33.208,76.623
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_30000.json,wrapped-samples,1,Front-WebGL-Aquarium-30000,gpu-biased,2026-04-29 09:51:24,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,76.0,62.42857,21.0,40.83,,4343.2,5075.4,3794.1,99.008896,43.0,49.5,52.0,38.0,18.3,1357.0,1406.0,0.0,0.0,1169.0,1170.0,1406.0,2763.0,9.0,40.0,6.0,0.508867,0.0,27.906583,safe,98.2,15,0.071429,4,4,5.0,0.0,-41.0,15.29,73.5,76.0,38.0,38.0,2783.5,2804.0,33.185,40.83,34.752,75.993
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_30000.json,wrapped-samples,2,Front-WebGL-Aquarium-30000,gpu-biased,2026-04-29 09:51:30,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,79.0,60.57143,22.0,39.43,,4343.2,5075.4,3794.1,112.25549,43.0,49.5,52.0,38.0,18.9,1376.0,1447.0,0.0,0.0,1170.0,1170.0,1447.0,2823.0,6.0,40.0,7.0,0.512575,0.0,25.147991,safe,92.8,15,0.142857,10,6,3.0,0.0,60.0,-1.4,75.333333,79.0,38.0,38.0,2796.666667,2823.0,35.266667,40.83,32.492,71.692
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_30000.json,wrapped-samples,3,Front-WebGL-Aquarium-30000,gpu-biased,2026-04-29 09:51:35,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,78.0,58.714287,25.0,31.09,,4343.2,5075.4,3794.1,105.16961,43.0,50.0,52.0,38.0,19.1,1393.0,1433.0,0.0,0.0,1170.0,1169.0,1433.0,2826.0,7.0,40.0,10.0,0.507077,0.0,26.87088,safe,94.6,15,0.214286,15,5,-1.0,0.0,3.0,-8.34,77.666667,79.0,38.0,38.0,2804.0,2826.0,37.116667,40.83,32.38,72.823
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_30000.json,wrapped-samples,4,Front-WebGL-Aquarium-30000,gpu-biased,2026-04-29 09:51:40,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,76.0,60.642857,22.0,35.55,,4343.2,5075.4,3794.1,96.235565,43.0,49.5,53.0,38.0,18.7,1333.0,1406.0,0.0,0.0,1170.0,1169.0,1406.0,2739.0,9.0,40.0,7.0,0.513326,0.0,28.461411,safe,98.2,15,0.285714,20,5,-2.0,0.0,-87.0,4.46,77.666667,79.0,38.0,38.0,2796.0,2826.0,35.356667,39.43,35.655,76.309
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_30000.json,wrapped-samples,5,Front-WebGL-Aquarium-30000,gpu-biased,2026-04-29 09:51:45,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,83.0,59.92857,25.0,35.54,,4343.2,5075.4,3794.1,95.55167,43.0,49.5,52.0,38.0,18.8,1295.0,1406.0,0.0,0.0,1170.0,1169.0,1406.0,2701.0,2.0,40.0,10.0,0.520548,0.0,28.267429,safe,85.6,15,0.357143,25,5,7.0,0.0,-38.0,-0.01,79.0,83.0,38.0,38.0,2755.333333,2826.0,34.06,35.55,37.086,68.62
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_30000.json,wrapped-samples,6,Front-WebGL-Aquarium-30000,gpu-biased,2026-04-29 09:51:50,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,72.0,56.857143,25.0,29.77,,4343.2,5075.4,3794.1,95.56866,43.0,49.5,52.0,38.0,19.3,1321.0,1423.0,0.0,0.0,1171.0,1167.0,1423.0,2744.0,13.0,40.0,10.0,0.518586,0.0,28.712341,safe,100.0,15,0.428571,30,5,-11.0,0.0,43.0,-5.77,77.0,83.0,38.0,38.0,2728.0,2744.0,33.62,35.55,35.467,77.413
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_30000.json,wrapped-samples,7,Front-WebGL-Aquarium-30000,gpu-biased,2026-04-29 09:51:55,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,73.0,56.714287,19.0,27.25,,4343.2,5075.4,3794.1,93.89512,43.0,49.5,52.0,38.0,19.2,1310.0,1395.0,0.0,0.0,1169.0,1171.0,1395.0,2705.0,12.0,40.0,4.0,0.515712,0.0,28.808739,safe,97.5,15,0.5,35,5,1.0,0.0,-39.0,-2.52,76.0,83.0,38.0,38.0,2716.666667,2744.0,30.853333,35.54,36.935,76.302
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_30000.json,wrapped-samples,8,Front-WebGL-Aquarium-30000,gpu-biased,2026-04-29 09:51:59,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,75.0,60.42857,24.0,26.47,,4343.2,5075.4,3794.1,92.556465,42.5,49.5,52.0,38.0,19.5,1284.0,1387.0,0.0,0.0,1170.0,1170.0,1387.0,2671.0,10.0,40.0,9.0,0.519281,0.0,28.85806,safe,100.0,15,0.571429,39,4,2.0,0.0,-34.0,-0.78,73.333333,75.0,38.0,38.0,2706.666667,2744.0,27.83,29.77,38.215,78.375
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_30000.json,wrapped-samples,9,Front-WebGL-Aquarium-30000,gpu-biased,2026-04-29 09:52:04,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,69.0,57.07143,25.0,24.42,,4343.2,5075.4,3794.1,84.39461,42.5,49.5,52.0,38.0,18.6,1291.0,1387.0,0.0,0.0,1169.0,1171.0,1387.0,2678.0,16.0,40.0,10.0,0.517924,0.0,31.731884,safe,100.0,15,0.642857,44,5,-6.0,0.0,7.0,-2.05,72.333333,75.0,38.0,38.0,2684.666667,2705.0,26.046667,27.25,37.952,78.283
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_30000.json,wrapped-samples,10,Front-WebGL-Aquarium-30000,gpu-biased,2026-04-29 09:52:09,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,76.0,58.357143,23.0,24.43,,4343.2,5075.4,3794.1,91.04182,43.0,49.5,52.0,38.0,19.1,1293.0,1388.0,0.0,0.0,1171.0,1170.0,1388.0,2681.0,9.0,40.0,8.0,0.517717,0.0,29.448005,safe,98.2,15,0.714286,49,5,7.0,0.0,3.0,0.01,73.333333,76.0,38.0,38.0,2676.666667,2681.0,25.106667,26.47,37.839,77.074
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_30000.json,wrapped-samples,11,Front-WebGL-Aquarium-30000,gpu-biased,2026-04-29 09:52:14,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,82.0,58.92857,22.0,23.99,,4343.2,5075.4,3794.1,90.45028,43.0,49.5,52.0,38.0,18.9,1287.0,1382.0,0.0,0.0,1170.0,1171.0,1382.0,2669.0,3.0,40.0,7.0,0.517797,0.0,29.507924,safe,87.4,15,0.785714,54,5,6.0,0.0,-12.0,-0.44,75.666667,82.0,38.0,38.0,2676.0,2681.0,24.28,24.43,38.291,70.212
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_30000.json,wrapped-samples,12,Front-WebGL-Aquarium-30000,gpu-biased,2026-04-29 09:52:19,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,77.0,59.0,27.0,24.98,,4343.2,5075.4,3794.1,98.92458,43.0,49.5,52.0,38.0,19.1,1365.0,1445.0,0.0,0.0,1172.0,1168.0,1445.0,2810.0,8.0,40.0,12.0,0.514235,0.0,28.405478,safe,96.4,15,0.857143,59,5,-5.0,0.0,141.0,0.99,78.333333,82.0,38.0,38.0,2720.0,2810.0,24.466667,24.98,32.982,74.204
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_30000.json,wrapped-samples,13,Front-WebGL-Aquarium-30000,gpu-biased,2026-04-29 09:52:24,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,71.0,57.0,29.0,23.92,,4343.2,5075.4,3794.1,94.0111,42.5,49.5,52.0,38.0,19.2,1368.0,1449.0,0.0,0.0,1169.0,1169.0,1449.0,2817.0,14.0,40.0,14.0,0.514377,0.0,29.964547,safe,100.0,15,0.928571,64,5,-6.0,0.0,7.0,-1.06,76.666667,82.0,38.0,38.0,2765.333333,2817.0,24.296667,24.98,32.718,76.451
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_30000.json,wrapped-samples,14,Front-WebGL-Aquarium-30000,gpu-biased,2026-04-29 09:52:29,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,71.0,56.42857,24.0,20.08,,4343.2,5075.4,3794.1,90.15378,43.0,49.5,52.0,38.0,18.9,1365.0,1415.0,0.0,0.0,1170.0,1172.0,1415.0,2780.0,14.0,40.0,9.0,0.508993,0.0,30.8362,safe,100.0,15,1.0,69,5,0.0,0.0,-37.0,-3.84,73.0,77.0,38.0,38.0,2802.333333,2817.0,22.993333,24.98,34.111,76.939
fancontrol.training-row.v1,2026-04-29_stage1_idle/idle_batch1.json,array,0,idle_batch1,idle,2026-04-29 08:57:46,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,68.0,55.57143,34.0,19.52,49.21,4343.2,5075.4,3794.1,63.715866,41.5,42.0,49.0,48.0,,743.0,570.0,0.0,0.0,0.0,0.0,570.0,1313.0,17.0,30.0,19.0,0.43412,0.0,20.607112,safe,100.0,6,0.0,0,,,,,,68.0,68.0,48.0,48.0,1313.0,1313.0,19.52,19.52,89.345,96.271
fancontrol.training-row.v1,2026-04-29_stage1_idle/idle_batch1.json,array,1,idle_batch1,idle,2026-04-29 08:57:52,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,51.0,45.642857,52.0,11.33,31.25,4343.2,5075.4,3794.1,41.224697,41.0,42.5,49.0,48.0,,1159.0,748.0,0.0,0.0,0.0,0.0,748.0,1907.0,34.0,30.0,37.0,0.392239,0.0,46.258678,safe,100.0,6,0.2,6,6,-17.0,0.0,594.0,-8.19,59.5,68.0,48.0,48.0,1610.0,1907.0,15.425,19.52,66.98,88.443
fancontrol.training-row.v1,2026-04-29_stage1_idle/idle_batch1.json,array,2,idle_batch1,idle,2026-04-29 08:57:57,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,48.0,47.42857,50.0,12.0,48.44,4343.2,5075.4,3794.1,46.336884,41.0,42.5,49.0,48.0,,1049.0,422.0,0.0,0.0,0.0,0.0,422.0,1471.0,37.0,30.0,35.0,0.28688,0.0,31.745769,safe,100.0,6,0.4,11,5,-3.0,0.0,-436.0,0.67,55.666667,68.0,48.0,48.0,1563.666667,1907.0,14.283333,19.52,83.396,94.189
fancontrol.training-row.v1,2026-04-29_stage1_idle/idle_batch1.json,array,3,idle_batch1,idle,2026-04-29 08:58:02,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,48.0,46.42857,51.0,10.45,35.71,4343.2,5075.4,3794.1,39.541096,41.0,42.5,50.0,48.0,,671.0,359.0,0.0,0.0,0.0,0.0,359.0,1030.0,37.0,30.0,36.0,0.348544,0.0,26.048848,safe,100.0,6,0.6,16,5,0.0,0.0,-441.0,-1.55,49.0,51.0,48.0,48.0,1469.333333,1907.0,11.26,12.0,100.0,100.0
fancontrol.training-row.v1,2026-04-29_stage1_idle/idle_batch1.json,array,4,idle_batch1,idle,2026-04-29 08:58:07,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,56.0,49.785713,44.0,15.04,46.88,4343.2,5075.4,3794.1,59.045094,41.5,42.5,49.0,48.0,,866.0,534.0,0.0,0.0,0.0,0.0,534.0,1400.0,29.0,30.0,29.0,0.381429,0.0,23.710691,safe,100.0,6,0.8,21,5,8.0,0.0,370.0,4.59,50.666667,56.0,48.0,48.0,1300.333333,1471.0,12.496667,15.04,86.069,95.124
fancontrol.training-row.v1,2026-04-29_stage1_idle/idle_batch1.json,array,5,idle_batch1,idle,2026-04-29 08:58:12,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,49.0,47.285713,51.0,16.59,67.19,4343.2,5075.4,3794.1,53.895386,41.5,42.5,50.0,49.0,,1178.0,1157.0,0.0,0.0,0.0,0.0,1157.0,2335.0,36.0,29.0,36.0,0.495503,0.0,43.324673,safe,100.0,6,1.0,26,5,-7.0,1.0,935.0,1.55,51.0,56.0,48.333333,49.0,1588.333333,2335.0,14.026667,16.59,50.866,82.803
fancontrol.training-row.v1,2026-04-29_stage1_idle/idle_batch2.json,array,0,idle_batch2,idle,2026-04-29 08:58:46,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,55.0,52.0,42.0,19.22,61.25,4343.2,5075.4,3794.1,64.87613,41.0,42.5,50.0,49.0,,770.0,529.0,0.0,0.0,0.0,0.0,529.0,1299.0,30.0,29.0,27.0,0.407236,0.0,20.022773,safe,100.0,6,0.0,0,,,,,,55.0,55.0,49.0,49.0,1299.0,1299.0,19.22,19.22,89.872,96.455
